"","year","state","district","dem_votes_major_percent","rep_votes_major_percent","rep_votes","dem_votes","rep_status","dem_status","winner_party"
"332",2020,"Pennsylvania",7,51.87,48.13,181407,195475,"Challenger","Incumbent","D"
"333",2020,"Pennsylvania",8,51.78,48.22,165783,178004,"Challenger","Incumbent","D"
"334",2020,"Pennsylvania",9,33.67,66.33,232988,118266,"Incumbent","Challenger","R"
"335",2020,"Pennsylvania",10,46.69,53.31,208896,182938,"Incumbent","Challenger","R"
"336",2020,"Pennsylvania",11,36.88,63.12,241915,141325,"Incumbent","Challenger","R"
"337",2020,"Pennsylvania",12,29.16,70.84,241035,99199,"Incumbent","Challenger","R"
"338",2020,"Pennsylvania",13,26.51,73.49,267789,96612,"Incumbent","Challenger","R"
"339",2020,"Pennsylvania",14,35.31,64.69,241688,131895,"Incumbent","Challenger","R"
"340",2020,"Pennsylvania",15,26.54,73.46,255058,92156,"Incumbent","Challenger","R"
"341",2020,"Pennsylvania",16,40.66,59.34,210088,143962,"Incumbent","Challenger","R"
"342",2020,"Pennsylvania",17,51.15,48.85,212284,222253,"Challenger","Incumbent","D"
"343",2020,"Pennsylvania",18,69.25,30.75,118163,266084,"Challenger","Incumbent","D"
"344",2020,"Rhode Island",2,58.37,41.63,109894,154086,"Challenger","Incumbent","D"
"345",2020,"Rhode Island",1,100,0,0,158550,NA,"Incumbent","D"
"346",2020,"South Carolina",1,49.37,50.63,216042,210627,"Challenger","Incumbent","R"
"347",2020,"South Carolina",2,43.35,56.65,202715,155118,"Incumbent","Challenger","R"
"348",2020,"South Carolina",3,28.72,71.28,237544,95712,"Incumbent","Challenger","R"
"349",2020,"South Carolina",4,37.46,62.54,222126,133023,"Incumbent","Challenger","R"
"350",2020,"South Carolina",5,39.89,60.11,220006,145979,"Incumbent","Challenger","R"
"351",2020,"South Carolina",6,68.87,31.13,89258,197477,"Challenger","Incumbent","D"
"352",2020,"South Carolina",7,38.16,61.84,224993,138863,"Incumbent","Challenger","R"
"353",2020,"South Dakota",1,0,100,321984,0,"Incumbent",NA,"R"
"354",2020,"Tennessee",1,23.12,76.88,228181,68617,"Challenger","Challenger","R"
"355",2020,"Tennessee",2,31.46,68.54,238907,109684,"Incumbent","Challenger","R"
"356",2020,"Tennessee",3,31.18,68.82,215571,97687,"Incumbent","Challenger","R"
"357",2020,"Tennessee",4,33.33,66.67,223802,111908,"Incumbent","Challenger","R"
"358",2020,"Tennessee",5,100,0,0,252155,NA,"Incumbent","D"
"359",2020,"Tennessee",6,24.56,75.44,257572,83852,"Incumbent","Challenger","R"
"360",2020,"Tennessee",7,28.1,71.9,245188,95839,"Incumbent","Challenger","R"
"361",2020,"Tennessee",8,30.11,69.89,227216,97890,"Incumbent","Challenger","R"
"362",2020,"Tennessee",9,79.38,20.62,48818,187905,"Challenger","Incumbent","D"
"363",2020,"Texas",1,27.42,72.58,219726,83016,"Incumbent","Challenger","R"
"364",2020,"Texas",2,43.49,56.51,192828,148374,"Incumbent","Challenger","R"
"365",2020,"Texas",3,43.77,56.23,230512,179458,"Incumbent","Challenger","R"
"366",2020,"Texas",4,23.12,76.88,253837,76326,"Challenger","Challenger","R"
"367",2020,"Texas",5,36.69,63.31,173836,100743,"Incumbent","Challenger","R"
"368",2020,"Texas",6,45.44,54.56,179507,149530,"Incumbent","Challenger","R"
"369",2020,"Texas",7,51.7,48.3,149054,159529,"Challenger","Incumbent","D"
"370",2020,"Texas",8,25.99,74.01,277327,97409,"Incumbent","Challenger","R"
"371",2020,"Texas",9,77.72,22.28,49575,172938,"Challenger","Incumbent","D"
"372",2020,"Texas",10,46.35,53.65,217216,187686,"Incumbent","Challenger","R"
"373",2020,"Texas",11,18.67,81.33,232568,53394,"Challenger","Challenger","R"
"374",2020,"Texas",12,34.15,65.85,233853,121250,"Incumbent","Challenger","R"
"375",2020,"Texas",13,18.86,81.14,217124,50477,"Challenger","Challenger","R"
"376",2020,"Texas",14,38.36,61.64,190541,118574,"Incumbent","Challenger","R"
"377",2020,"Texas",15,51.47,48.53,109017,115605,"Challenger","Incumbent","D"
"378",2020,"Texas",16,64.72,35.28,84006,154108,"Challenger","Incumbent","D"
"379",2020,"Texas",17,42.28,57.72,171390,125565,"Challenger","Challenger","R"
"380",2020,"Texas",18,75.72,24.28,58033,180952,"Challenger","Incumbent","D"
"381",2020,"Texas",19,23.41,76.59,198198,60583,"Incumbent","Challenger","R"
"382",2020,"Texas",20,66.14,33.86,89628,175078,"Challenger","Incumbent","D"
"383",2020,"Texas",21,46.61,53.39,235740,205780,"Incumbent","Challenger","R"
"384",2020,"Texas",22,46.4,53.6,210259,181998,"Challenger","Challenger","R"
"385",2020,"Texas",23,47.96,52.04,149395,137693,"Challenger","Challenger","R"
"386",2020,"Texas",24,49.31,50.69,167910,163326,"Challenger","Challenger","R"
"387",2020,"Texas",25,42.95,57.05,220088,165697,"Incumbent","Challenger","R"
"388",2020,"Texas",26,38.07,61.93,261963,161009,"Incumbent","Challenger","R"
"389",2020,"Texas",27,35.65,64.35,172305,95466,"Incumbent","Challenger","R"
"390",2020,"Texas",28,59.93,40.07,91925,137494,"Challenger","Incumbent","D"
"391",2020,"Texas",29,72.21,27.79,42840,111305,"Challenger","Incumbent","D"
"392",2020,"Texas",30,80.8,19.2,48685,204928,"Challenger","Incumbent","D"
"393",2020,"Texas",31,45.32,54.68,212695,176293,"Incumbent","Challenger","R"
"394",2020,"Texas",32,53.07,46.93,157867,178542,"Challenger","Incumbent","D"
"395",2020,"Texas",34,56.99,43.01,84119,111439,"Challenger","Incumbent","D"
"396",2020,"Texas",33,72.65,27.35,39638,105317,"Challenger","Incumbent","D"
"397",2020,"Texas",35,68.58,31.42,80795,176373,"Challenger","Incumbent","D"
"398",2020,"Texas",36,24.79,75.21,222712,73418,"Incumbent","Challenger","R"
"399",2020,"Utah",1,30.45,69.55,237988,104194,"Challenger","Challenger","R"
"400",2020,"Utah",2,38.31,61.69,208997,129762,"Incumbent","Challenger","R"
"401",2020,"Utah",3,28.03,71.97,246674,96067,"Incumbent","Challenger","R"
"402",2020,"Utah",4,49.47,50.53,179688,175923,"Challenger","Incumbent","R"
"403",2020,"Vermont",1,71.36,28.64,95830,238827,"Challenger","Incumbent","D"
"404",2020,"Virginia",1,41.77,58.23,260614,186923,"Incumbent","Challenger","R"
"405",2020,"Virginia",2,52.95,47.05,165031,185733,"Challenger","Incumbent","D"
"406",2020,"Virginia",3,68.5,31.5,107299,233326,"Challenger","Incumbent","D"
"407",2020,"Virginia",4,61.71,38.29,149625,241142,"Challenger","Incumbent","D"
"408",2020,"Virginia",5,47.42,52.58,210988,190315,"Challenger","Challenger","R"
"409",2020,"Virginia",6,35.33,64.67,246606,134729,"Incumbent","Challenger","R"
"410",2020,"Virginia",7,50.91,49.09,222623,230893,"Challenger","Incumbent","D"
"411",2020,"Virginia",8,75.97,24.03,95365,301454,"Challenger","Incumbent","D"
"412",2020,"Virginia",9,0,100,271851,0,"Incumbent",NA,"R"
"413",2020,"Virginia",10,56.58,43.42,206253,268734,"Challenger","Incumbent","D"
"414",2020,"Virginia",11,71.59,28.41,111380,280725,"Challenger","Incumbent","D"
"415",2020,"Washington",1,58.62,41.38,176407,249944,"Challenger","Incumbent","D"
"416",2020,"Washington",2,63.24,36.76,148384,255252,"Challenger","Incumbent","D"
"417",2020,"Washington",3,43.5,56.5,235579,181347,"Incumbent","Challenger","R"
"418",2020,"Washington",4,33.69,66.31,202108,102667,"Incumbent","Challenger","R"
"419",2020,"Washington",5,38.59,61.41,247815,155737,"Incumbent","Challenger","R"
"420",2020,"Washington",6,59.45,40.55,168783,247429,"Challenger","Incumbent","D"
"421",2020,"Washington",7,83.19,16.81,78240,387109,"Challenger","Incumbent","D"
"422",2020,"Washington",8,51.79,48.21,198423,213123,"Challenger","Incumbent","D"
"423",2020,"Washington",9,74.26,25.74,89697,258771,"Challenger","Incumbent","D"
"424",2020,"Washington",10,100,0,0,167937,NA,"Challenger","D"
"425",2020,"West Virginia",1,31.02,68.98,180488,81177,"Incumbent","Challenger","R"
"426",2020,"West Virginia",2,36.92,63.08,172195,100799,"Incumbent","Challenger","R"
"427",2020,"West Virginia",3,28.66,71.34,161585,64927,"Incumbent","Challenger","R"
"428",2020,"Wisconsin",1,40.65,59.35,238271,163170,"Incumbent","Challenger","R"
"429",2020,"Wisconsin",2,69.72,30.28,138306,318523,"Challenger","Incumbent","D"
"430",2020,"Wisconsin",3,51.33,48.67,189524,199870,"Challenger","Incumbent","D"
"431",2020,"Wisconsin",4,76.68,23.32,70769,232668,"Challenger","Incumbent","D"
"432",2020,"Wisconsin",5,39.86,60.14,265434,175902,"Challenger","Challenger","R"
"433",2020,"Wisconsin",6,40.74,59.26,238874,164239,"Incumbent","Challenger","R"
"434",2020,"Wisconsin",7,39.23,60.77,252048,162741,"Incumbent","Challenger","R"
"435",2020,"Wisconsin",8,35.8,64.2,268173,149558,"Incumbent","Challenger","R"
"436",2020,"Wyoming",1,26.39,73.61,185732,66576,"Incumbent","Challenger","R"
"437",2018,"Alabama",1,36.8,63.2,153228,89226,"Incumbent","Challenger","R"
"438",2018,"Alabama",2,38.5,61.5,138879,86931,"Incumbent","Challenger","R"
"439",2018,"Alabama",3,36.24,63.76,147770,83996,"Incumbent","Challenger","R"
"440",2018,"Alabama",4,20.15,79.85,184255,46492,"Incumbent","Challenger","R"
"441",2018,"Alabama",5,38.93,61.07,159063,101388,"Incumbent","Challenger","R"
"442",2018,"Alabama",6,30.79,69.21,192542,85644,"Incumbent","Challenger","R"
"443",2018,"Alabama",7,100,0,0,185010,NA,"Incumbent","D"
"444",2018,"Alaska",1,46.69,53.31,149779,131199,"Incumbent","Challenger","R"
"445",2018,"Arizona",1,53.84,46.16,122784,143240,"Challenger","Incumbent","D"
"446",2018,"Arizona",2,54.75,45.25,133083,161000,"Challenger","Challenger","D"
"447",2018,"Arizona",3,63.87,36.13,64868,114650,"Challenger","Incumbent","D"
"448",2018,"Arizona",4,30.92,69.08,188842,84521,"Incumbent","Challenger","R"
"449",2018,"Arizona",5,40.58,59.42,186037,127027,"Incumbent","Challenger","R"
"450",2018,"Arizona",6,44.81,55.19,173140,140559,"Incumbent","Challenger","R"
"451",2018,"Arizona",7,100,0,0,113044,NA,"Incumbent","D"
"452",2018,"Arizona",8,44.54,55.46,168835,135569,"Incumbent","Challenger","R"
"453",2018,"Arizona",9,61.09,38.91,101662,159583,"Challenger","Challenger","D"
"454",2018,"Arkansas",1,29.44,70.56,138757,57907,"Incumbent","Challenger","R"
"455",2018,"Arkansas",2,46.78,53.22,132125,116135,"Incumbent","Challenger","R"
"456",2018,"Arkansas",3,33.51,66.49,148717,74952,"Incumbent","Challenger","R"
"457",2018,"Arkansas",4,31.88,68.12,136740,63984,"Incumbent","Challenger","R"
"458",2018,"California",1,45.11,54.89,160046,131548,"Incumbent","Challenger","R"
"459",2018,"California",2,77.01,22.99,72576,243081,"Challenger","Incumbent","D"
"460",2018,"California",3,58.07,41.93,97376,134875,"Challenger","Incumbent","D"
"461",2018,"California",4,45.87,54.13,184401,156253,"Incumbent","Challenger","R"
"462",2018,"California",5,100,0,0,205860,NA,"Incumbent","D"
"463",2018,"California",6,100,0,0,162411,NA,"Incumbent","D"
"464",2018,"California",7,55.04,44.96,126601,155016,"Challenger","Incumbent","D"
"465",2018,"California",8,0,100,102415,0,"Incumbent",NA,"R"
"466",2018,"California",9,56.49,43.51,87349,113414,"Challenger","Incumbent","D"
"467",2018,"California",10,52.25,47.75,105955,115945,"Incumbent","Challenger","D"
"468",2018,"California",11,74.13,25.87,71312,204369,"Challenger","Incumbent","D"
"469",2018,"California",12,86.82,13.18,41780,275292,"Challenger","Incumbent","D"
"470",2018,"California",13,100,0,0,260580,NA,"Incumbent","D"
"471",2018,"California",14,79.22,20.78,55439,211384,"Challenger","Incumbent","D"
"472",2018,"California",15,72.97,27.03,65940,177989,"Challenger","Incumbent","D"
"473",2018,"California",16,57.55,42.45,60693,82266,"Challenger","Incumbent","D"
"474",2018,"California",17,75.35,24.65,52057,159105,"Challenger","Incumbent","D"
"475",2018,"California",18,74.49,25.51,77096,225142,"Challenger","Incumbent","D"
"476",2018,"California",19,73.75,26.25,57823,162496,"Challenger","Incumbent","D"
"477",2018,"California",20,100,0,0,183677,NA,"Incumbent","D"
"478",2018,"California",21,50.38,49.62,56377,57239,"Incumbent","Challenger","D"
"479",2018,"California",22,47.28,52.72,117243,105136,"Incumbent","Challenger","R"
"480",2018,"California",23,36.28,63.72,131113,74661,"Incumbent","Challenger","R"
"481",2018,"California",24,58.56,41.44,117881,166550,"Challenger","Incumbent","D"
"482",2018,"California",25,54.37,45.63,111813,133209,"Incumbent","Challenger","D"
"483",2018,"California",26,61.94,38.06,97210,158216,"Challenger","Incumbent","D"
"484",2018,"California",27,100,0,0,160504,NA,"Incumbent","D"
"485",2018,"California",28,78.37,21.63,54272,196662,"Challenger","Incumbent","D"
"486",2018,"California",29,80.61,19.39,29995,124697,"Challenger","Incumbent","D"
"487",2018,"California",30,73.4,26.6,69420,191573,"Challenger","Incumbent","D"
"488",2018,"California",31,58.74,41.26,77352,110143,"Challenger","Incumbent","D"
"489",2018,"California",32,68.78,31.22,55272,121759,"Challenger","Incumbent","D"
"490",2018,"California",33,70.03,29.97,93769,219091,"Challenger","Incumbent","D"
"491",2018,"California",34,100,0,0,110195,NA,"Incumbent","D"
"492",2018,"California",35,69.4,30.6,45604,103420,"Challenger","Incumbent","D"
"493",2018,"California",36,59.02,40.98,84839,122169,"Challenger","Incumbent","D"
"494",2018,"California",37,89.08,10.92,25823,210555,"Challenger","Incumbent","D"
"495",2018,"California",38,68.85,31.15,62968,139188,"Challenger","Incumbent","D"
"496",2018,"California",39,51.56,48.44,118391,126002,"Challenger","Challenger","D"
"497",2018,"California",40,100,0,0,93938,NA,"Incumbent","D"
"498",2018,"California",41,65.1,34.9,58021,108227,"Challenger","Incumbent","D"
"499",2018,"California",42,43.5,56.5,131040,100892,"Incumbent","Challenger","R"
"500",2018,"California",43,77.67,22.33,43780,152272,"Challenger","Incumbent","D"
"501",2018,"California",44,100,0,0,97944,NA,"Incumbent","D"
"502",2018,"California",45,52.05,47.95,146383,158906,"Incumbent","Challenger","D"
"503",2018,"California",46,69.15,30.85,45638,102278,"Challenger","Incumbent","D"
"504",2018,"California",47,64.86,35.14,77682,143354,"Challenger","Incumbent","D"
"505",2018,"California",48,53.55,46.45,136899,157837,"Incumbent","Challenger","D"
"506",2018,"California",49,56.42,43.58,128577,166453,"Challenger","Challenger","D"
"507",2018,"California",50,48.28,51.72,134362,125448,"Incumbent","Challenger","R"
"508",2018,"California",51,71.2,28.8,44301,109527,"Challenger","Incumbent","D"
"509",2018,"California",52,63.85,36.15,107015,188992,"Challenger","Incumbent","D"
"510",2018,"California",53,69.07,30.93,83127,185667,"Challenger","Incumbent","D"
"511",2018,"Colorado",1,76.21,23.79,85207,272886,"Challenger","Incumbent","D"
"512",2018,"Colorado",2,64.18,35.82,144901,259608,"Challenger","Challenger","D"
"513",2018,"Colorado",3,45.81,54.19,173205,146426,"Incumbent","Challenger","R"
"514",2018,"Colorado",4,39.38,60.62,224038,145544,"Incumbent","Challenger","R"
"515",2018,"Colorado",5,40.81,59.19,184002,126848,"Incumbent","Challenger","R"
"516",2018,"Colorado",6,55.79,44.21,148685,187639,"Incumbent","Challenger","D"
"517",2018,"Colorado",7,63.04,36.96,119734,204260,"Challenger","Incumbent","D"
"518",2018,"Connecticut",1,64.58,35.42,96024,175087,"Challenger","Incumbent","D"
"519",2018,"Connecticut",2,63.69,36.31,102483,179731,"Challenger","Incumbent","D"
"520",2018,"Connecticut",3,64.6,35.4,95667,174572,"Challenger","Incumbent","D"
"521",2018,"Connecticut",4,61.21,38.79,106921,168726,"Challenger","Incumbent","D"
"522",2018,"Connecticut",5,55.87,44.13,119426,151225,"Challenger","Challenger","D"
"523",2018,"Delaware",1,64.45,35.55,125384,227353,"Challenger","Incumbent","D"
"524",2018,"Florida",1,32.94,67.06,216189,106199,"Incumbent","Challenger","R"
"525",2018,"Florida",2,32.56,67.44,199335,96233,"Incumbent","Challenger","R"
"526",2018,"Florida",3,42.38,57.62,176616,129880,"Incumbent","Challenger","R"
"527",2018,"Florida",4,33.18,66.82,248420,123351,"Incumbent","Challenger","R"
"528",2018,"Florida",5,66.78,33.22,89799,180527,"Challenger","Incumbent","D"
"529",2018,"Florida",6,43.69,56.31,187891,145758,"Challenger","Challenger","R"
"530",2018,"Florida",7,57.69,42.31,134285,183113,"Challenger","Incumbent","D"
"531",2018,"Florida",8,39.5,60.5,218112,142415,"Incumbent","Challenger","R"
"532",2018,"Florida",9,58.02,41.98,124565,172172,"Challenger","Incumbent","D"
"533",2018,"Florida",10,100,0,0,0,NA,"Incumbent","D"
"534",2018,"Florida",11,34.85,65.15,239395,128053,"Incumbent","Challenger","R"
"535",2018,"Florida",12,40.57,59.43,194564,132844,"Incumbent","Challenger","R"
"536",2018,"Florida",13,57.64,42.36,134254,182717,"Challenger","Incumbent","D"
"537",2018,"Florida",14,100,0,0,0,NA,"Incumbent","D"
"538",2018,"Florida",15,46.98,53.02,151380,134132,"Challenger","Challenger","R"
"539",2018,"Florida",16,45.44,54.56,197483,164463,"Incumbent","Challenger","R"
"540",2018,"Florida",17,37.74,62.26,193326,117194,"Challenger","Challenger","R"
"541",2018,"Florida",18,45.7,54.3,185905,156454,"Incumbent","Challenger","R"
"542",2018,"Florida",19,37.73,62.27,211465,128106,"Incumbent","Challenger","R"
"543",2018,"Florida",20,100,0,0,202659,NA,"Incumbent","D"
"544",2018,"Florida",21,100,0,0,0,NA,"Incumbent","D"
"545",2018,"Florida",22,62.02,37.98,113049,184634,"Challenger","Incumbent","D"
"546",2018,"Florida",24,100,0,0,0,NA,"Incumbent","D"
"547",2018,"Florida",25,39.55,60.45,128672,84173,"Incumbent","Challenger","R"
"548",2018,"Florida",26,50.87,49.13,115678,119797,"Incumbent","Challenger","D"
"549",2018,"Florida",27,53.08,46.92,115588,130743,"Challenger","Challenger","D"
"550",2018,"Georgia",1,42.26,57.74,144741,105942,"Incumbent","Challenger","R"
"551",2018,"Florida",23,61.91,38.09,99446,161611,"Challenger","Incumbent","D"
"552",2018,"Georgia",2,59.65,40.35,92472,136699,"Challenger","Incumbent","D"
"553",2018,"Georgia",3,34.47,65.53,191996,101010,"Incumbent","Challenger","R"
"554",2018,"Georgia",4,78.85,21.15,61092,227717,"Challenger","Incumbent","D"
"555",2018,"Georgia",5,100,0,0,275406,NA,"Incumbent","D"
"556",2018,"Georgia",6,50.51,49.49,156875,160139,"Incumbent","Challenger","D"
"557",2018,"Georgia",7,49.93,50.07,140430,140011,"Incumbent","Challenger","R"
"558",2018,"Georgia",8,0,100,198152,0,"Incumbent",NA,"R"
"559",2018,"Georgia",9,20.49,79.51,224661,57912,"Incumbent","Challenger","R"
"560",2018,"Georgia",10,37.11,62.89,190396,112339,"Incumbent","Challenger","R"
"561",2018,"Georgia",11,38.21,61.79,191887,118653,"Incumbent","Challenger","R"
"562",2018,"Georgia",12,40.52,59.48,148986,101503,"Incumbent","Challenger","R"
"563",2018,"Georgia",13,76.18,23.82,69760,223157,"Challenger","Incumbent","D"
"564",2018,"Georgia",14,23.5,76.5,175743,53981,"Incumbent","Challenger","R"
"565",2018,"Hawaii",1,76.01,23.99,42498,134650,"Challenger","Challenger","D"
"566",2018,"Hawaii",2,77.36,22.64,44850,153271,"Challenger","Incumbent","D"
"567",2018,"Idaho",1,32.89,67.11,197719,96922,"Challenger","Challenger","R"
"568",2018,"Idaho",2,39.33,60.67,170274,110381,"Incumbent","Challenger","R"
"569",2018,"Illinois",1,78.81,21.19,50960,189560,"Challenger","Incumbent","D"
"570",2018,"Illinois",2,81.06,18.94,44567,190684,"Challenger","Incumbent","D"
"571",2018,"Illinois",3,73.8,26.2,57885,163053,"Challenger","Incumbent","D"
"572",2018,"Illinois",4,86.59,13.41,22294,143895,"Challenger","Challenger","D"
"573",2018,"Illinois",5,76.67,23.33,65134,213992,"Challenger","Incumbent","D"
"574",2018,"Illinois",6,53.58,46.42,146445,169001,"Incumbent","Challenger","D"
"575",2018,"Illinois",7,87.62,12.38,30497,215746,"Challenger","Incumbent","D"
"576",2018,"Illinois",8,65.97,34.03,67073,130054,"Challenger","Incumbent","D"
"577",2018,"Illinois",9,73.49,26.51,76983,213368,"Challenger","Incumbent","D"
"578",2018,"Illinois",10,65.59,34.41,82124,156540,"Challenger","Incumbent","D"
"579",2018,"Illinois",11,63.84,36.16,82358,145407,"Challenger","Incumbent","D"
"580",2018,"Illinois",12,46.81,53.19,134884,118724,"Incumbent","Challenger","R"
